epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2371.26,0.52993,0.46908,1.02513,0.53011,0.58902,0.60351,0.42089,0.92857,0.75468,1.53615,0.000157231,0.000157231,0.000157231
187,2383.77,0.5158,0.44995,1.01327,0.60732,0.75629,0.66642,0.42212,0.94799,0.76485,1.5484,0.000154903,0.000154903,0.000154903
188,2396.28,0.50516,0.44155,1.00434,0.64653,0.63875,0.66597,0.41806,0.95054,0.79265,1.55104,0.000152574,0.000152574,0.000152574
189,2408.79,0.52282,0.46161,1.01603,0.58215,0.69009,0.63746,0.41391,0.9192,0.77529,1.50587,0.000150246,0.000150246,0.000150246
190,2421.27,0.52368,0.47017,1.01959,0.58475,0.63774,0.62291,0.39835,0.93381,0.80596,1.52263,0.000147917,0.000147917,0.000147917
191,2433.76,0.52504,0.45677,1.0119,0.56875,0.66031,0.62069,0.38685,0.88577,0.80452,1.49928,0.000145589,0.000145589,0.000145589
192,2446.3,0.51253,0.46278,1.01261,0.60601,0.65847,0.63602,0.40319,0.90394,0.72993,1.5224,0.00014326,0.00014326,0.00014326
193,2459.3,0.51768,0.4544,1.0226,0.60954,0.61671,0.64727,0.43498,0.91962,0.78074,1.52681,0.000140932,0.000140932,0.000140932
194,2471.81,0.51819,0.45586,1.0136,0.61511,0.59003,0.62386,0.41235,0.90352,0.76449,1.54403,0.000138603,0.000138603,0.000138603
195,2484.36,0.5116,0.46286,1.01619,0.54922,0.6539,0.60494,0.40306,0.86829,0.77016,1.48532,0.000136275,0.000136275,0.000136275
196,2496.86,0.49526,0.4508,1.00422,0.56989,0.61092,0.61491,0.39899,0.84714,0.75428,1.48293,0.000133946,0.000133946,0.000133946
197,2509.35,0.49071,0.43626,0.99043,0.53284,0.61672,0.60228,0.38772,0.87622,0.80826,1.5027,0.000131618,0.000131618,0.000131618
198,2521.84,0.48268,0.43213,0.99105,0.56572,0.65024,0.63451,0.40998,0.86361,0.7653,1.50219,0.000129289,0.000129289,0.000129289
199,2534.32,0.48051,0.42396,0.99541,0.58225,0.6533,0.6336,0.41544,0.88425,0.74068,1.50485,0.000126961,0.000126961,0.000126961
200,2546.79,0.4881,0.44535,1.00079,0.59622,0.63882,0.66278,0.43523,0.87595,0.71735,1.51739,0.000124632,0.000124632,0.000124632
201,2559.27,0.49301,0.43659,1.00319,0.60235,0.65516,0.63367,0.41674,0.90949,0.77191,1.5586,0.000122304,0.000122304,0.000122304
202,2571.74,0.48763,0.44032,1.00423,0.53957,0.67155,0.60677,0.39011,0.87044,0.72292,1.5066,0.000119976,0.000119976,0.000119976
203,2584.51,0.47305,0.39934,0.99852,0.63109,0.62818,0.61795,0.40055,0.92288,0.71308,1.56188,0.000117647,0.000117647,0.000117647
204,2597.01,0.48807,0.43897,1.00142,0.50525,0.70969,0.61176,0.41231,0.89937,0.77093,1.55216,0.000115319,0.000115319,0.000115319
205,2609.49,0.48063,0.42789,0.99745,0.58687,0.64084,0.63845,0.4233,0.93032,0.78145,1.55635,0.00011299,0.00011299,0.00011299
206,2621.94,0.47531,0.42497,0.9863,0.47961,0.68144,0.59049,0.39363,0.89061,0.758,1.52426,0.000110662,0.000110662,0.000110662
207,2634.43,0.4883,0.44209,1.00893,0.5398,0.4982,0.55697,0.36859,0.90099,0.76275,1.52966,0.000108333,0.000108333,0.000108333
208,2646.9,0.47474,0.42112,0.98768,0.55184,0.65598,0.61602,0.39889,0.91247,0.73637,1.5486,0.000106005,0.000106005,0.000106005
209,2659.39,0.45554,0.41852,0.98245,0.52805,0.60495,0.59347,0.37571,0.91856,0.73172,1.56262,0.000103676,0.000103676,0.000103676
210,2671.87,0.46623,0.41918,0.99325,0.51868,0.67419,0.61245,0.38893,0.92009,0.75728,1.56707,0.000101348,0.000101348,0.000101348
211,2684.32,0.46698,0.43145,0.98854,0.51285,0.66386,0.58531,0.37866,0.9306,0.7744,1.57448,9.90192e-05,9.90192e-05,9.90192e-05
212,2696.87,0.45079,0.3983,0.97934,0.51531,0.64014,0.60392,0.39508,0.90467,0.77306,1.54169,9.66907e-05,9.66907e-05,9.66907e-05
213,2709.65,0.44066,0.40268,0.97064,0.52678,0.64342,0.62353,0.3999,0.88593,0.7696,1.54497,9.43622e-05,9.43622e-05,9.43622e-05
214,2722.13,0.46167,0.41393,0.98657,0.58155,0.64227,0.63227,0.40283,0.91052,0.78179,1.5626,9.20338e-05,9.20338e-05,9.20338e-05
215,2734.61,0.46074,0.40788,0.98367,0.51137,0.77765,0.64623,0.41903,0.8998,0.76592,1.56273,8.97053e-05,8.97053e-05,8.97053e-05
216,2747.13,0.4483,0.39542,0.97885,0.55862,0.68022,0.62349,0.41331,0.91078,0.7448,1.56994,8.73768e-05,8.73768e-05,8.73768e-05
217,2759.64,0.45405,0.40643,0.97715,0.59325,0.56602,0.60913,0.4107,0.9061,0.74833,1.56337,8.50483e-05,8.50483e-05,8.50483e-05
218,2772.15,0.4639,0.40717,0.98855,0.59071,0.64488,0.6814,0.44404,0.893,0.74522,1.53497,8.27198e-05,8.27198e-05,8.27198e-05
219,2785.14,0.44633,0.40265,0.97258,0.62518,0.6522,0.65319,0.45335,0.88284,0.755,1.53679,8.03914e-05,8.03914e-05,8.03914e-05
220,2799.36,0.44587,0.40662,0.97697,0.6243,0.60206,0.66629,0.44264,0.88027,0.7505,1.5196,7.80629e-05,7.80629e-05,7.80629e-05
221,2811.87,0.454,0.39899,0.99088,0.59222,0.63206,0.64801,0.43245,0.87403,0.72707,1.51877,7.57344e-05,7.57344e-05,7.57344e-05
222,2824.31,0.43387,0.38045,0.96529,0.53267,0.80676,0.67726,0.44215,0.88217,0.71123,1.54687,7.34059e-05,7.34059e-05,7.34059e-05
223,2837.11,0.45432,0.40989,0.98478,0.56132,0.81199,0.72284,0.46767,0.86848,0.71278,1.51389,7.10774e-05,7.10774e-05,7.10774e-05
224,2850.09,0.45366,0.40814,0.98249,0.61015,0.63752,0.68787,0.44293,0.91049,0.71195,1.53431,6.8749e-05,6.8749e-05,6.8749e-05
225,2862.54,0.43431,0.38816,0.97315,0.5279,0.73864,0.65189,0.44149,0.91474,0.73911,1.54544,6.64205e-05,6.64205e-05,6.64205e-05
226,2875.01,0.43593,0.37894,0.96241,0.57126,0.68308,0.6767,0.45086,0.89577,0.76003,1.5324,6.4092e-05,6.4092e-05,6.4092e-05
227,2887.49,0.43858,0.38716,0.96696,0.53574,0.69774,0.64761,0.42923,0.88541,0.73501,1.52442,6.17635e-05,6.17635e-05,6.17635e-05
228,2900,0.43362,0.38581,0.96609,0.56923,0.71858,0.64008,0.42006,0.90718,0.73619,1.55566,5.9435e-05,5.9435e-05,5.9435e-05
229,2912.48,0.44097,0.40874,0.98632,0.5812,0.74106,0.6811,0.43799,0.87623,0.74424,1.53465,5.71066e-05,5.71066e-05,5.71066e-05
230,2924.97,0.43394,0.39373,0.96225,0.64824,0.65737,0.69359,0.45118,0.88138,0.73134,1.53821,5.47781e-05,5.47781e-05,5.47781e-05
231,2937.48,0.42149,0.37399,0.96322,0.55545,0.76988,0.68047,0.43998,0.87609,0.7788,1.53698,5.24496e-05,5.24496e-05,5.24496e-05
232,2949.97,0.41674,0.37876,0.95995,0.63911,0.62194,0.67781,0.45195,0.89532,0.74595,1.53809,5.01211e-05,5.01211e-05,5.01211e-05
233,2962.78,0.43348,0.38991,0.97015,0.56128,0.7878,0.70004,0.46373,0.89267,0.74013,1.54405,4.77926e-05,4.77926e-05,4.77926e-05
234,2975.27,0.42337,0.37284,0.94656,0.56417,0.7501,0.66384,0.4429,0.8894,0.74499,1.54504,4.54642e-05,4.54642e-05,4.54642e-05
235,2987.78,0.43953,0.39291,0.98217,0.55514,0.73972,0.65387,0.43206,0.87934,0.75145,1.55336,4.31357e-05,4.31357e-05,4.31357e-05
236,3000.31,0.41955,0.36279,0.95594,0.56645,0.80244,0.69733,0.4631,0.88672,0.73842,1.54641,4.08072e-05,4.08072e-05,4.08072e-05
237,3012.86,0.42246,0.38651,0.95493,0.57152,0.77588,0.66138,0.43867,0.90166,0.73929,1.57227,3.84787e-05,3.84787e-05,3.84787e-05
238,3025.38,0.42477,0.37778,0.96046,0.6152,0.74636,0.6778,0.45425,0.89572,0.73212,1.54005,3.61502e-05,3.61502e-05,3.61502e-05
239,3037.87,0.40856,0.37167,0.95314,0.65052,0.78147,0.72676,0.48431,0.88112,0.72533,1.53589,3.38218e-05,3.38218e-05,3.38218e-05
240,3050.85,0.40404,0.37162,0.9434,0.56095,0.79935,0.6984,0.47523,0.8705,0.70615,1.51964,3.14933e-05,3.14933e-05,3.14933e-05
241,3065.24,0.30844,0.2157,0.86592,0.61068,0.67089,0.67771,0.46143,0.87109,0.70084,1.51724,2.91648e-05,2.91648e-05,2.91648e-05
242,3078,0.30759,0.21241,0.87478,0.59807,0.66875,0.66491,0.44948,0.87313,0.6962,1.52591,2.68363e-05,2.68363e-05,2.68363e-05
243,3090.51,0.30749,0.21007,0.87345,0.57499,0.82521,0.65051,0.43481,0.87821,0.70982,1.54444,2.45078e-05,2.45078e-05,2.45078e-05
244,3102.99,0.29247,0.20948,0.86297,0.61642,0.79415,0.68822,0.45423,0.87816,0.72488,1.54837,2.21794e-05,2.21794e-05,2.21794e-05
245,3115.48,0.28819,0.20529,0.85552,0.61707,0.79313,0.69659,0.46384,0.88164,0.71984,1.55369,1.98509e-05,1.98509e-05,1.98509e-05
246,3128.01,0.31593,0.21674,0.88007,0.60344,0.78894,0.70015,0.46821,0.88356,0.69995,1.5504,1.75224e-05,1.75224e-05,1.75224e-05
247,3140.47,0.29189,0.20729,0.86343,0.61463,0.75603,0.70768,0.47188,0.88943,0.69531,1.55702,1.51939e-05,1.51939e-05,1.51939e-05
248,3152.95,0.2934,0.20592,0.86048,0.59852,0.79122,0.6933,0.45696,0.88621,0.70373,1.56004,1.28654e-05,1.28654e-05,1.28654e-05
249,3165.41,0.28195,0.19457,0.85716,0.60146,0.76907,0.69207,0.46043,0.87842,0.70894,1.55277,1.0537e-05,1.0537e-05,1.0537e-05
250,3177.88,0.30031,0.20109,0.86005,0.60958,0.77473,0.69169,0.46312,0.87408,0.70599,1.55025,8.20848e-06,8.20848e-06,8.20848e-06
