epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2374.88,0.60909,0.54893,1.04497,0.72293,0.48444,0.53891,0.38419,0.84633,0.89401,1.3742,0.000318769,0.000318769,0.000318769
187,2388.53,0.57029,0.52611,1.02263,0.61563,0.58579,0.58188,0.41039,0.86835,0.92385,1.3968,0.000317314,0.000317314,0.000317314
188,2400.93,0.56738,0.51337,1.02336,0.78186,0.4687,0.60884,0.42519,0.8761,0.87899,1.39926,0.000315859,0.000315859,0.000315859
189,2413.88,0.56356,0.52421,1.01864,0.5328,0.57378,0.58179,0.39853,0.9693,0.92762,1.48528,0.000314404,0.000314404,0.000314404
190,2426.32,0.55812,0.51651,1.01322,0.68443,0.53741,0.55718,0.36825,0.90257,0.93336,1.46599,0.000312948,0.000312948,0.000312948
191,2438.63,0.57115,0.50603,1.02749,0.59485,0.51352,0.53305,0.37843,0.91757,0.93941,1.44568,0.000311493,0.000311493,0.000311493
192,2451.11,0.55779,0.51508,1.01495,0.74296,0.40279,0.48107,0.33353,0.95656,1.0685,1.50553,0.000310038,0.000310038,0.000310038
193,2463.59,0.57198,0.52076,1.02885,0.71267,0.55609,0.57844,0.41015,0.90482,0.9776,1.44306,0.000308582,0.000308582,0.000308582
194,2476.05,0.57013,0.5169,1.02055,0.82074,0.43719,0.53995,0.37781,0.84141,0.85082,1.38544,0.000307127,0.000307127,0.000307127
195,2488.49,0.56777,0.50349,1.01622,0.64144,0.5353,0.56229,0.3952,0.88599,0.97869,1.46007,0.000305672,0.000305672,0.000305672
196,2500.93,0.55871,0.52055,1.01793,0.63091,0.54867,0.54735,0.38535,0.9071,0.98062,1.4882,0.000304216,0.000304216,0.000304216
197,2513.37,0.55467,0.51998,1.01951,0.70222,0.50921,0.54078,0.37497,0.95316,0.99395,1.53192,0.000302761,0.000302761,0.000302761
198,2527.07,0.53541,0.48297,1.0126,0.57652,0.53034,0.54302,0.36961,0.91436,1.01046,1.50483,0.000301306,0.000301306,0.000301306
199,2539.51,0.55746,0.50306,1.01106,0.51764,0.59168,0.55544,0.40573,0.8503,0.90504,1.40051,0.000299851,0.000299851,0.000299851
200,2552.01,0.55717,0.50481,1.00493,0.60873,0.52136,0.5283,0.38033,0.87451,0.89882,1.40785,0.000298395,0.000298395,0.000298395
201,2564.46,0.55788,0.51199,1.01818,0.48454,0.56073,0.55194,0.38664,0.90416,0.94838,1.49726,0.00029694,0.00029694,0.00029694
202,2576.92,0.5488,0.50655,0.99938,0.6536,0.45339,0.49283,0.34258,0.95272,1.06341,1.49753,0.000295485,0.000295485,0.000295485
203,2589.39,0.52627,0.48635,0.99977,0.80258,0.47988,0.55937,0.40634,0.96133,0.93167,1.57136,0.000294029,0.000294029,0.000294029
204,2601.82,0.56026,0.52145,1.02508,0.45426,0.61529,0.57288,0.40619,0.92669,0.962,1.51515,0.000292574,0.000292574,0.000292574
205,2614.26,0.53863,0.50309,1.00345,0.49236,0.58417,0.563,0.37884,0.95292,1.47118,1.48117,0.000291119,0.000291119,0.000291119
206,2626.73,0.53554,0.46932,0.99609,0.5331,0.56398,0.56343,0.3758,0.99551,0.9753,1.61289,0.000289664,0.000289664,0.000289664
207,2639.23,0.54591,0.50469,1.02053,0.71808,0.52032,0.56235,0.40752,0.93156,0.90783,1.52222,0.000288208,0.000288208,0.000288208
208,2651.69,0.54762,0.49763,1.00047,0.70409,0.49655,0.54551,0.39584,0.91216,0.89838,1.45823,0.000286753,0.000286753,0.000286753
209,2664.16,0.55734,0.51735,1.01688,0.73492,0.57609,0.57561,0.3954,0.92803,0.92047,1.49412,0.000285298,0.000285298,0.000285298
210,2677.84,0.53905,0.51259,1.00546,0.52343,0.54184,0.55181,0.38304,0.8549,0.92091,1.39697,0.000283842,0.000283842,0.000283842
211,2690.3,0.5339,0.47686,1.0067,0.51421,0.59217,0.5657,0.38778,0.92086,0.93524,1.58399,0.000282387,0.000282387,0.000282387
212,2702.79,0.53795,0.48131,0.99795,0.49031,0.58336,0.58501,0.40176,0.98906,0.94483,1.67183,0.000280932,0.000280932,0.000280932
213,2716.12,0.53447,0.48352,0.99468,0.74156,0.54953,0.57624,0.40686,0.91686,0.97434,1.52031,0.000279476,0.000279476,0.000279476
214,2728.57,0.52573,0.47424,0.98727,0.73252,0.52588,0.57493,0.40914,0.9547,0.95822,1.62511,0.000278021,0.000278021,0.000278021
215,2740.99,0.52434,0.49976,0.9837,0.66606,0.50008,0.55446,0.39409,0.88957,0.99856,1.47442,0.000276566,0.000276566,0.000276566
216,2753.4,0.51145,0.48281,0.98522,0.71094,0.48124,0.57581,0.3973,0.89264,0.93969,1.42423,0.000275111,0.000275111,0.000275111
217,2765.93,0.51094,0.47622,0.99788,0.64301,0.50472,0.57137,0.3909,0.95141,0.99101,1.58045,0.000273655,0.000273655,0.000273655
218,2778.41,0.51564,0.49151,0.99653,0.50669,0.59652,0.58146,0.40164,0.97577,0.97156,1.58097,0.0002722,0.0002722,0.0002722
219,2790.91,0.5229,0.46701,0.98899,0.67638,0.53847,0.59564,0.43291,0.90143,0.96994,1.50345,0.000270745,0.000270745,0.000270745
220,2803.74,0.51543,0.48666,0.99116,0.49469,0.59833,0.56474,0.4122,0.91515,0.97764,1.55753,0.000269289,0.000269289,0.000269289
221,2817.41,0.53609,0.48822,1.00901,0.56737,0.54915,0.58654,0.41341,0.93504,0.90016,1.6093,0.000267834,0.000267834,0.000267834
222,2829.83,0.54015,0.48941,1.00886,0.80034,0.49691,0.5916,0.41242,0.945,0.89854,1.58523,0.000266379,0.000266379,0.000266379
223,2842.26,0.52275,0.46321,0.99451,0.7924,0.49324,0.53311,0.38458,0.86175,0.88548,1.41161,0.000264923,0.000264923,0.000264923
224,2854.73,0.50805,0.46676,0.98692,0.75084,0.455,0.55914,0.39089,0.84336,0.94319,1.39435,0.000263468,0.000263468,0.000263468
225,2867.2,0.50967,0.47089,0.99452,0.60898,0.55671,0.56142,0.39995,0.83975,0.90136,1.39171,0.000262013,0.000262013,0.000262013
226,2879.71,0.49797,0.44964,0.97602,0.71056,0.48045,0.5306,0.37216,0.89524,1.03231,1.47568,0.000260557,0.000260557,0.000260557
227,2892.17,0.5162,0.47166,0.9914,0.52138,0.57651,0.54198,0.38727,0.9425,0.9195,1.53785,0.000259102,0.000259102,0.000259102
228,2904.6,0.50376,0.45406,0.98999,0.78235,0.53401,0.6033,0.41864,0.91415,0.93151,1.55362,0.000257647,0.000257647,0.000257647
229,2917.02,0.514,0.48084,0.99447,0.59554,0.53982,0.52544,0.38181,0.91659,0.97089,1.534,0.000256192,0.000256192,0.000256192
230,2929.44,0.51876,0.46781,0.99249,0.55378,0.57564,0.57015,0.40395,0.98233,0.91658,1.572,0.000254736,0.000254736,0.000254736
231,2941.87,0.5014,0.45024,0.99522,0.51388,0.56838,0.57985,0.40326,0.95092,0.95132,1.60534,0.000253281,0.000253281,0.000253281
232,2955.58,0.50571,0.48936,0.99783,0.56751,0.5579,0.56682,0.40453,0.93167,0.95223,1.63157,0.000251826,0.000251826,0.000251826
233,2968.05,0.49127,0.47287,0.98432,0.60975,0.58789,0.58036,0.4011,0.92443,0.93768,1.54799,0.00025037,0.00025037,0.00025037
234,2980.51,0.48905,0.45091,0.988,0.57574,0.59807,0.58676,0.42053,0.85691,0.9392,1.43912,0.000248915,0.000248915,0.000248915
235,2992.92,0.52612,0.48286,1.00056,0.73135,0.54593,0.59785,0.41525,0.91312,0.97184,1.46553,0.00024746,0.00024746,0.00024746
236,3005.4,0.4944,0.45334,0.97903,0.71217,0.54348,0.60277,0.42183,0.94703,0.96582,1.50489,0.000246004,0.000246004,0.000246004
237,3017.89,0.48661,0.4396,0.97074,0.63214,0.53333,0.61247,0.40391,0.87204,0.92162,1.43547,0.000244549,0.000244549,0.000244549
238,3030.35,0.49254,0.44751,0.97221,0.69586,0.51535,0.57628,0.41541,0.92676,0.92972,1.49551,0.000243094,0.000243094,0.000243094
239,3042.85,0.49581,0.44909,0.98272,0.83729,0.48392,0.59347,0.41474,0.8735,0.91048,1.47904,0.000241639,0.000241639,0.000241639
240,3055.26,0.47397,0.42293,0.96274,0.78447,0.51088,0.57645,0.42505,0.97335,0.92301,1.52481,0.000240183,0.000240183,0.000240183
241,3067.73,0.46485,0.42001,0.95548,0.62645,0.55766,0.58299,0.40413,0.88504,0.93422,1.48752,0.000238728,0.000238728,0.000238728
242,3080.18,0.48454,0.46327,0.97887,0.59698,0.58067,0.58965,0.38925,0.9239,0.97763,1.55269,0.000237273,0.000237273,0.000237273
243,3093.85,0.46333,0.42909,0.96881,0.63622,0.56763,0.58596,0.42443,0.8757,0.9714,1.45952,0.000235817,0.000235817,0.000235817
244,3106.27,0.51868,0.48057,0.99733,0.68609,0.53981,0.58525,0.42191,0.88399,0.99083,1.52201,0.000234362,0.000234362,0.000234362
245,3118.69,0.48533,0.4478,0.97972,0.46373,0.62168,0.59598,0.44374,0.96296,0.91633,1.61885,0.000232907,0.000232907,0.000232907
246,3131.59,0.48566,0.439,0.97369,0.67354,0.51791,0.5978,0.42419,0.91784,0.93014,1.50855,0.000231451,0.000231451,0.000231451
247,3144.04,0.48684,0.43468,0.97863,0.55413,0.63599,0.6078,0.41714,0.89462,0.96476,1.46323,0.000229996,0.000229996,0.000229996
248,3156.51,0.47072,0.44159,0.9702,0.58478,0.56932,0.59072,0.40228,0.92515,0.99553,1.5283,0.000228541,0.000228541,0.000228541
249,3169.03,0.46837,0.42209,0.96385,0.54915,0.57672,0.5878,0.40583,0.91112,0.9783,1.51234,0.000227086,0.000227086,0.000227086
250,3181.48,0.47508,0.42827,0.97395,0.47131,0.57248,0.55343,0.3791,0.8766,0.93123,1.44377,0.00022563,0.00022563,0.00022563
251,3194,0.44985,0.41867,0.96442,0.648,0.54094,0.57914,0.41239,0.84684,0.87357,1.43668,0.000224175,0.000224175,0.000224175
252,3206.47,0.47867,0.42394,0.96536,0.78493,0.47701,0.55965,0.3929,0.84158,0.94187,1.42275,0.00022272,0.00022272,0.00022272
253,3218.93,0.49735,0.44934,0.99291,0.71912,0.54213,0.56319,0.39734,0.8272,0.91375,1.41432,0.000221264,0.000221264,0.000221264
254,3232.6,0.4771,0.43479,0.97065,0.71129,0.51877,0.57297,0.40503,0.86975,0.96843,1.47009,0.000219809,0.000219809,0.000219809
255,3245.04,0.46919,0.4278,0.97991,0.73711,0.52962,0.57856,0.39748,0.91878,0.97133,1.5821,0.000218354,0.000218354,0.000218354
256,3257.48,0.45512,0.40575,0.95782,0.53738,0.54467,0.56015,0.39966,0.88011,0.99165,1.51888,0.000216899,0.000216899,0.000216899
257,3269.91,0.46826,0.41153,0.96499,0.66974,0.50479,0.57769,0.4318,0.89091,0.94072,1.467,0.000215443,0.000215443,0.000215443
258,3282.36,0.45369,0.41325,0.9581,0.49209,0.58045,0.58404,0.43389,0.86687,0.86244,1.44775,0.000213988,0.000213988,0.000213988
259,3294.79,0.46049,0.41374,0.95757,0.64851,0.51256,0.56143,0.39836,0.92495,0.86574,1.50685,0.000212533,0.000212533,0.000212533
260,3307.21,0.45833,0.4269,0.96764,0.65584,0.53822,0.55356,0.3845,0.9041,0.92899,1.50859,0.000211077,0.000211077,0.000211077
261,3319.66,0.45394,0.4164,0.96957,0.57569,0.61106,0.59676,0.41035,0.94033,0.93301,1.58058,0.000209622,0.000209622,0.000209622
262,3332.14,0.44021,0.41332,0.94893,0.70321,0.51664,0.59949,0.4222,0.92161,0.96462,1.49504,0.000208167,0.000208167,0.000208167
263,3344.57,0.44109,0.40492,0.9568,0.50746,0.61317,0.59179,0.42111,0.91134,0.89876,1.52782,0.000206711,0.000206711,0.000206711
264,3357,0.46442,0.42494,0.96544,0.68178,0.49463,0.58467,0.40332,0.90588,0.93879,1.52666,0.000205256,0.000205256,0.000205256
265,3370.72,0.44409,0.39728,0.94964,0.68982,0.47517,0.56066,0.40207,0.89888,0.8968,1.50858,0.000203801,0.000203801,0.000203801
266,3383.17,0.44613,0.39819,0.95323,0.55369,0.60195,0.57362,0.40515,0.85005,0.93621,1.42251,0.000202345,0.000202345,0.000202345
267,3395.64,0.46494,0.4323,0.96743,0.78657,0.51342,0.55654,0.39501,0.85001,0.909,1.41089,0.00020089,0.00020089,0.00020089
268,3408.12,0.4502,0.42146,0.9625,0.79626,0.46939,0.55999,0.38843,0.94655,0.93531,1.53901,0.000199435,0.000199435,0.000199435
269,3420.62,0.46161,0.41886,0.96919,0.64503,0.56241,0.57907,0.39856,0.86799,0.99246,1.49316,0.00019798,0.00019798,0.00019798
270,3433.12,0.42209,0.38215,0.93726,0.47803,0.59715,0.58578,0.41526,0.90622,0.95546,1.5168,0.000196524,0.000196524,0.000196524
271,3445.62,0.45155,0.41356,0.95425,0.6377,0.49088,0.57376,0.39144,0.97637,0.94692,1.56696,0.000195069,0.000195069,0.000195069
272,3458.09,0.43199,0.397,0.94387,0.48816,0.6237,0.59361,0.42845,0.92241,0.88773,1.56149,0.000193614,0.000193614,0.000193614
273,3470.58,0.453,0.40222,0.95382,0.66097,0.50989,0.59215,0.42243,0.85953,0.93303,1.46796,0.000192158,0.000192158,0.000192158
274,3483.06,0.44365,0.39981,0.95801,0.46275,0.60359,0.597,0.4219,0.83292,0.93507,1.43268,0.000190703,0.000190703,0.000190703
275,3495.59,0.44654,0.39987,0.95544,0.74626,0.51271,0.59691,0.40916,0.84721,0.96058,1.44654,0.000189248,0.000189248,0.000189248
276,3509.33,0.43517,0.38811,0.9547,0.78767,0.49098,0.54743,0.39973,0.82826,0.91794,1.40542,0.000187793,0.000187793,0.000187793
277,3521.78,0.4466,0.4039,0.95472,0.67786,0.52993,0.54171,0.39898,0.83003,0.90625,1.39298,0.000186337,0.000186337,0.000186337
278,3534.23,0.4355,0.39431,0.95569,0.67036,0.51693,0.56583,0.40926,0.84488,0.86588,1.41213,0.000184882,0.000184882,0.000184882
279,3546.76,0.43688,0.41656,0.95444,0.81518,0.51459,0.56709,0.40652,0.84372,0.91963,1.49214,0.000183427,0.000183427,0.000183427
280,3559.25,0.43578,0.41086,0.95421,0.50276,0.61108,0.58752,0.40487,0.8207,0.92881,1.45013,0.000181971,0.000181971,0.000181971
281,3571.72,0.43762,0.39792,0.95844,0.78277,0.48826,0.58324,0.40646,0.82348,0.88608,1.41979,0.000180516,0.000180516,0.000180516
282,3584.2,0.43854,0.37821,0.95492,0.64714,0.53882,0.55838,0.40795,0.92187,0.87939,1.58517,0.000179061,0.000179061,0.000179061
283,3596.69,0.42206,0.39003,0.94073,0.65379,0.53346,0.57095,0.42388,0.86431,0.88729,1.43482,0.000177605,0.000177605,0.000177605
284,3609.16,0.44932,0.39633,0.9597,0.54912,0.60115,0.59297,0.43449,0.84727,0.89005,1.42816,0.00017615,0.00017615,0.00017615
285,3621.62,0.41622,0.37501,0.93969,0.79983,0.5101,0.58303,0.42551,0.81978,0.86908,1.4196,0.000174695,0.000174695,0.000174695
286,3634.11,0.44188,0.40498,0.95253,0.63407,0.51652,0.55703,0.41221,0.8195,0.84679,1.42709,0.000173239,0.000173239,0.000173239
287,3647.79,0.42377,0.39021,0.95383,0.6323,0.5262,0.56011,0.4217,0.83309,0.84026,1.42531,0.000171784,0.000171784,0.000171784
288,3660.23,0.42804,0.38986,0.95538,0.62146,0.54054,0.55993,0.41281,0.82892,0.82703,1.43635,0.000170329,0.000170329,0.000170329
289,3672.58,0.43947,0.41037,0.96191,0.64582,0.5168,0.58923,0.41479,0.83368,0.841,1.44393,0.000168874,0.000168874,0.000168874
290,3685.02,0.43257,0.40938,0.96722,0.7145,0.52077,0.54403,0.38938,0.84383,0.89306,1.44029,0.000167418,0.000167418,0.000167418
291,3697.45,0.43991,0.41509,0.95412,0.6967,0.51774,0.55786,0.40153,0.86341,0.83741,1.46152,0.000165963,0.000165963,0.000165963
292,3709.9,0.41361,0.3915,0.94334,0.67263,0.53557,0.55791,0.39879,0.87267,0.88654,1.47339,0.000164508,0.000164508,0.000164508
293,3722.34,0.40608,0.38463,0.93575,0.79722,0.50418,0.56197,0.40743,0.86056,0.88619,1.4748,0.000163052,0.000163052,0.000163052
294,3734.83,0.43345,0.39375,0.95254,0.50664,0.6181,0.58928,0.40603,0.84372,0.84213,1.46336,0.000161597,0.000161597,0.000161597
295,3747.37,0.42144,0.37046,0.9356,0.51831,0.5923,0.5908,0.41768,0.92104,0.90709,1.70666,0.000160142,0.000160142,0.000160142
296,3759.82,0.42058,0.40083,0.95387,0.63851,0.57515,0.60135,0.41308,0.91726,0.90095,1.67619,0.000158686,0.000158686,0.000158686
297,3772.33,0.41742,0.38643,0.94507,0.62134,0.54,0.55475,0.39235,0.9387,0.92357,1.6747,0.000157231,0.000157231,0.000157231
298,3786.04,0.40976,0.36838,0.94279,0.71334,0.51317,0.55624,0.39979,0.94178,0.88931,1.69868,0.000155776,0.000155776,0.000155776
299,3798.5,0.41535,0.38046,0.93824,0.6221,0.54061,0.55717,0.40353,0.9519,0.88781,1.64751,0.000154321,0.000154321,0.000154321
300,3810.99,0.41001,0.37952,0.94254,0.60324,0.5117,0.55521,0.39765,0.93541,0.9301,1.60389,0.000152865,0.000152865,0.000152865
301,3823.47,0.40182,0.37657,0.94531,0.56825,0.51823,0.54376,0.3933,0.90569,1.00042,1.53805,0.00015141,0.00015141,0.00015141
302,3835.97,0.41657,0.37967,0.94353,0.63033,0.49892,0.54444,0.39822,0.87659,0.91009,1.48506,0.000149955,0.000149955,0.000149955
303,3848.48,0.40664,0.37731,0.9418,0.64575,0.48258,0.54744,0.39999,0.89038,0.97139,1.52198,0.000148499,0.000148499,0.000148499
304,3860.99,0.41288,0.3771,0.94309,0.58925,0.52185,0.55058,0.39297,0.84515,0.93764,1.4652,0.000147044,0.000147044,0.000147044
305,3873.44,0.39331,0.37112,0.93409,0.49205,0.57294,0.56652,0.40592,0.84098,0.88306,1.45293,0.000145589,0.000145589,0.000145589
306,3885.9,0.41635,0.35824,0.94305,0.52151,0.56281,0.565,0.40153,0.85928,0.84529,1.48365,0.000144134,0.000144134,0.000144134
307,3898.37,0.41337,0.36315,0.94174,0.50968,0.59528,0.58826,0.41524,0.879,0.86654,1.49856,0.000142678,0.000142678,0.000142678
308,3910.87,0.39707,0.36153,0.93122,0.59578,0.5551,0.5895,0.40866,0.86328,0.84713,1.49452,0.000141223,0.000141223,0.000141223
309,3924.59,0.40389,0.35927,0.94401,0.62946,0.58972,0.59019,0.40897,0.86894,0.85394,1.51215,0.000139768,0.000139768,0.000139768
310,3937.09,0.41204,0.35673,0.94398,0.58707,0.5414,0.54494,0.39039,0.85796,0.87621,1.49601,0.000138312,0.000138312,0.000138312
311,3949.6,0.40603,0.3706,0.94106,0.70155,0.51623,0.54319,0.39318,0.81634,0.88881,1.44829,0.000136857,0.000136857,0.000136857
312,3962.1,0.40542,0.36595,0.93844,0.78317,0.49447,0.54138,0.39443,0.91398,0.93973,1.60366,0.000135402,0.000135402,0.000135402
313,3974.64,0.40742,0.3844,0.93563,0.60962,0.56416,0.56531,0.41621,0.89088,0.93229,1.53688,0.000133946,0.000133946,0.000133946
314,3987.08,0.39693,0.36312,0.94053,0.52676,0.57653,0.57362,0.41302,0.82923,0.90643,1.4624,0.000132491,0.000132491,0.000132491
315,3999.55,0.40961,0.37115,0.94258,0.58881,0.52216,0.57473,0.41307,0.92659,0.88745,1.55018,0.000131036,0.000131036,0.000131036
316,4012.01,0.39738,0.3589,0.92804,0.46636,0.6566,0.59162,0.41493,0.93972,0.89821,1.61435,0.00012958,0.00012958,0.00012958
317,4024.47,0.38152,0.34717,0.91816,0.78061,0.50562,0.59168,0.42283,0.93783,0.88951,1.62893,0.000128125,0.000128125,0.000128125
318,4036.99,0.39792,0.36389,0.92779,0.51451,0.58239,0.58138,0.40237,0.93589,0.91156,1.60982,0.00012667,0.00012667,0.00012667
319,4049.44,0.39917,0.36814,0.93532,0.62514,0.56662,0.5659,0.39673,0.86597,0.94302,1.48565,0.000125215,0.000125215,0.000125215
320,4063.13,0.4032,0.34514,0.93733,0.5156,0.57048,0.56479,0.3995,0.86008,0.8668,1.46887,0.000123759,0.000123759,0.000123759
321,4075.59,0.39523,0.35958,0.92919,0.57892,0.59818,0.56775,0.39662,0.86888,0.89691,1.47836,0.000122304,0.000122304,0.000122304
322,4088.02,0.40689,0.36805,0.94425,0.78018,0.49787,0.5588,0.39676,0.88992,0.8801,1.49145,0.000120849,0.000120849,0.000120849
323,4100.46,0.38226,0.37201,0.92542,0.75464,0.49076,0.57268,0.42039,0.86684,0.88287,1.47723,0.000119393,0.000119393,0.000119393
324,4112.93,0.38124,0.3598,0.93524,0.72219,0.51915,0.57621,0.39262,0.84352,0.90594,1.47761,0.000117938,0.000117938,0.000117938
325,4125.45,0.38698,0.35642,0.94208,0.77971,0.47662,0.58299,0.40384,0.85605,0.94803,1.5305,0.000116483,0.000116483,0.000116483
326,4137.91,0.40371,0.37208,0.938,0.76874,0.49729,0.5787,0.4055,0.86749,0.99046,1.50596,0.000115027,0.000115027,0.000115027
327,4150.39,0.39307,0.35659,0.93645,0.7622,0.50543,0.55927,0.39649,0.84921,0.942,1.47696,0.000113572,0.000113572,0.000113572
328,4162.9,0.40042,0.3639,0.94585,0.80763,0.48452,0.5674,0.41123,0.82986,0.9173,1.43913,0.000112117,0.000112117,0.000112117
329,4175.44,0.38125,0.34422,0.93016,0.7781,0.50701,0.56387,0.40489,0.80959,0.91785,1.43361,0.000110662,0.000110662,0.000110662
330,4187.91,0.38697,0.35291,0.93527,0.72603,0.50899,0.57831,0.41547,0.84651,0.91485,1.45113,0.000109206,0.000109206,0.000109206
331,4201.65,0.37393,0.35565,0.91635,0.80915,0.49321,0.57888,0.40853,0.85408,0.92074,1.47827,0.000107751,0.000107751,0.000107751
332,4214.11,0.38157,0.352,0.92523,0.67524,0.52757,0.56343,0.4052,0.84373,0.92106,1.47625,0.000106296,0.000106296,0.000106296
333,4226.53,0.38273,0.35079,0.92665,0.67295,0.50977,0.54345,0.39304,0.84658,0.94231,1.48664,0.00010484,0.00010484,0.00010484
334,4239.04,0.37166,0.34605,0.92887,0.69793,0.47976,0.54017,0.38697,0.9231,0.98818,1.52802,0.000103385,0.000103385,0.000103385
335,4251.52,0.37973,0.36775,0.93357,0.77137,0.48952,0.542,0.39157,0.84241,0.92518,1.45192,0.00010193,0.00010193,0.00010193
336,4263.99,0.36939,0.35118,0.92799,0.76087,0.51772,0.57811,0.40472,0.89019,0.91955,1.48022,0.000100474,0.000100474,0.000100474
337,4276.45,0.36639,0.34543,0.91695,0.78141,0.5033,0.58995,0.42211,0.87981,0.88918,1.48401,9.90192e-05,9.90192e-05,9.90192e-05
338,4288.87,0.36408,0.34371,0.91662,0.76768,0.52268,0.58408,0.42111,0.86334,0.90493,1.48767,9.75639e-05,9.75639e-05,9.75639e-05
339,4301.35,0.37094,0.34034,0.92937,0.76417,0.52623,0.57831,0.42767,0.85412,0.92297,1.47921,9.61086e-05,9.61086e-05,9.61086e-05
340,4313.82,0.3723,0.34453,0.93431,0.66878,0.53939,0.57643,0.4238,0.86303,0.90108,1.47567,9.46533e-05,9.46533e-05,9.46533e-05
341,4326.3,0.36447,0.3471,0.91449,0.67955,0.53152,0.5403,0.38971,0.83929,0.89353,1.45886,9.3198e-05,9.3198e-05,9.3198e-05
342,4340.05,0.37693,0.33041,0.9217,0.69971,0.50937,0.56317,0.40924,0.86011,0.89964,1.46945,9.17427e-05,9.17427e-05,9.17427e-05
343,4352.52,0.36081,0.32622,0.91243,0.70902,0.50399,0.55305,0.3912,0.90141,0.97071,1.529,9.02874e-05,9.02874e-05,9.02874e-05
344,4364.99,0.38619,0.34951,0.92667,0.73818,0.4918,0.56055,0.40138,0.91624,0.96581,1.56502,8.88321e-05,8.88321e-05,8.88321e-05
345,4377.44,0.37642,0.34326,0.92524,0.68129,0.53079,0.5615,0.40165,0.89711,0.98025,1.52961,8.73768e-05,8.73768e-05,8.73768e-05
