epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2343.78,0.51651,0.45849,1.00103,0.56366,0.54813,0.59945,0.43041,1.00855,1.34958,1.40695,0.00015956,0.00015956,0.00015956
186,2356.22,0.52881,0.48034,0.99763,0.65054,0.52859,0.58454,0.41783,1.01421,1.28643,1.40395,0.000157231,0.000157231,0.000157231
187,2368.7,0.51518,0.47002,1.00153,0.66353,0.51865,0.60536,0.43701,0.99605,1.35488,1.41294,0.000154903,0.000154903,0.000154903
188,2381.15,0.5033,0.45016,0.98045,0.66041,0.57089,0.62278,0.43043,0.99644,1.37178,1.40597,0.000152574,0.000152574,0.000152574
189,2393.57,0.53545,0.49769,1.00993,0.52235,0.63074,0.63666,0.45527,0.98863,1.27736,1.39557,0.000150246,0.000150246,0.000150246
190,2406.8,0.52681,0.48664,1.00219,0.72428,0.52129,0.6332,0.44851,0.99927,1.36057,1.41474,0.000147917,0.000147917,0.000147917
191,2419.23,0.50168,0.44122,0.99078,0.66368,0.55187,0.61256,0.43096,0.97558,1.37394,1.39117,0.000145589,0.000145589,0.000145589
192,2431.63,0.51106,0.44122,0.99612,0.71272,0.5307,0.61452,0.42394,1.02064,1.37475,1.45096,0.00014326,0.00014326,0.00014326
193,2444.07,0.50743,0.4501,0.99846,0.6493,0.59801,0.61432,0.42175,1.01388,1.30994,1.42058,0.000140932,0.000140932,0.000140932
194,2456.48,0.51144,0.47073,0.98258,0.50455,0.62904,0.60426,0.42051,0.99804,1.25773,1.43848,0.000138603,0.000138603,0.000138603
195,2468.94,0.49754,0.45499,0.97956,0.51574,0.60237,0.60754,0.42076,0.98476,1.25759,1.39521,0.000136275,0.000136275,0.000136275
196,2481.4,0.49385,0.44524,0.98174,0.54848,0.63518,0.62128,0.43648,1.00946,1.2595,1.40011,0.000133946,0.000133946,0.000133946
197,2493.94,0.48907,0.44513,0.98555,0.64187,0.52971,0.63174,0.43838,1.06984,1.20843,1.46589,0.000131618,0.000131618,0.000131618
198,2506.38,0.48814,0.44393,0.98598,0.55907,0.55125,0.60713,0.4381,0.96534,1.24556,1.37691,0.000129289,0.000129289,0.000129289
199,2518.84,0.49768,0.46161,0.98966,0.55339,0.56243,0.61216,0.44006,0.97283,1.28135,1.37901,0.000126961,0.000126961,0.000126961
200,2531.59,0.48753,0.44334,0.9744,0.75717,0.48853,0.63138,0.46007,0.97042,1.2434,1.37972,0.000124632,0.000124632,0.000124632
201,2544.49,0.48612,0.45828,0.9769,0.51777,0.58649,0.60154,0.42184,0.97194,1.23017,1.39542,0.000122304,0.000122304,0.000122304
202,2556.95,0.48309,0.45122,0.97226,0.55444,0.62373,0.61232,0.42067,0.99092,1.33038,1.43018,0.000119976,0.000119976,0.000119976
203,2569.42,0.48005,0.44063,0.97993,0.51132,0.64528,0.64091,0.44525,0.99851,1.21524,1.43898,0.000117647,0.000117647,0.000117647
204,2581.88,0.49043,0.44347,0.99406,0.70874,0.57994,0.63921,0.44705,0.96901,1.19916,1.38509,0.000115319,0.000115319,0.000115319
205,2594.29,0.47177,0.4153,0.96718,0.71678,0.56647,0.6352,0.45126,0.99977,1.17032,1.41113,0.00011299,0.00011299,0.00011299
206,2606.72,0.46815,0.43317,0.97175,0.64635,0.59755,0.63753,0.44894,0.98739,1.17909,1.38825,0.000110662,0.000110662,0.000110662
207,2619.23,0.48134,0.45159,0.98404,0.7476,0.56255,0.63087,0.4414,0.98838,1.17853,1.39851,0.000108333,0.000108333,0.000108333
208,2631.72,0.47821,0.43599,0.97958,0.69752,0.56533,0.62841,0.445,1.00272,1.21744,1.42354,0.000106005,0.000106005,0.000106005
209,2644.18,0.47131,0.42852,0.97545,0.62234,0.61488,0.62075,0.42654,0.98821,1.3127,1.40123,0.000103676,0.000103676,0.000103676
210,2656.57,0.47102,0.44465,0.98182,0.65428,0.60738,0.6322,0.45839,0.99048,1.26155,1.40509,0.000101348,0.000101348,0.000101348
211,2669.33,0.46501,0.44018,0.97405,0.55224,0.61501,0.63907,0.45225,0.98514,1.29739,1.39559,9.90192e-05,9.90192e-05,9.90192e-05
212,2681.8,0.45438,0.41272,0.96987,0.61626,0.52777,0.60084,0.43977,0.99091,1.33637,1.39932,9.66907e-05,9.66907e-05,9.66907e-05
213,2694.24,0.46642,0.40889,0.96509,0.62681,0.56556,0.62463,0.444,1.01539,1.34535,1.42447,9.43622e-05,9.43622e-05,9.43622e-05
214,2706.67,0.45808,0.41648,0.95963,0.59198,0.59833,0.60597,0.43129,1.00604,1.27678,1.41723,9.20338e-05,9.20338e-05,9.20338e-05
215,2719.02,0.45051,0.41686,0.96243,0.51672,0.62208,0.61734,0.44193,0.99122,1.31167,1.42456,8.97053e-05,8.97053e-05,8.97053e-05
216,2731.43,0.45968,0.40905,0.9712,0.64049,0.64111,0.63382,0.44248,1.00554,1.29826,1.42345,8.73768e-05,8.73768e-05,8.73768e-05
217,2743.86,0.45149,0.41044,0.96465,0.60675,0.61559,0.61067,0.4252,0.99118,1.32979,1.41535,8.50483e-05,8.50483e-05,8.50483e-05
218,2756.29,0.45954,0.41567,0.96751,0.63643,0.60233,0.63016,0.44341,1.01608,1.24499,1.43373,8.27198e-05,8.27198e-05,8.27198e-05
219,2768.7,0.43634,0.40461,0.95574,0.54238,0.64286,0.63363,0.45333,1.00163,1.29009,1.42007,8.03914e-05,8.03914e-05,8.03914e-05
220,2781.03,0.45682,0.4155,0.96365,0.58633,0.63614,0.63945,0.46154,0.9954,1.23316,1.39257,7.80629e-05,7.80629e-05,7.80629e-05
221,2794.57,0.46215,0.42847,0.97148,0.6197,0.60146,0.6442,0.4662,0.98529,1.20952,1.40225,7.57344e-05,7.57344e-05,7.57344e-05
222,2807.47,0.45175,0.39632,0.97596,0.52955,0.62726,0.6304,0.46154,1.00592,1.2002,1.41858,7.34059e-05,7.34059e-05,7.34059e-05
223,2819.9,0.42635,0.39699,0.95241,0.63156,0.60114,0.65649,0.47834,1.00403,1.17422,1.41927,7.10774e-05,7.10774e-05,7.10774e-05
224,2832.84,0.43139,0.40218,0.95572,0.65267,0.53422,0.64102,0.45438,0.99611,1.19637,1.41662,6.8749e-05,6.8749e-05,6.8749e-05
225,2845.31,0.45999,0.42536,0.96425,0.54732,0.65562,0.65139,0.47259,0.99352,1.19927,1.41973,6.64205e-05,6.64205e-05,6.64205e-05
226,2857.8,0.43064,0.41052,0.95531,0.63706,0.57027,0.63873,0.46164,0.9824,1.18396,1.41219,6.4092e-05,6.4092e-05,6.4092e-05
227,2870.19,0.43007,0.40175,0.95162,0.70284,0.54145,0.64723,0.46134,0.98947,1.20064,1.41504,6.17635e-05,6.17635e-05,6.17635e-05
228,2882.67,0.42852,0.39986,0.95536,0.61249,0.59958,0.64534,0.45212,1.00114,1.22789,1.43222,5.9435e-05,5.9435e-05,5.9435e-05
229,2895.11,0.43056,0.40638,0.95734,0.58733,0.62244,0.65096,0.45901,0.96455,1.25068,1.40176,5.71066e-05,5.71066e-05,5.71066e-05
230,2907.46,0.4348,0.40545,0.95781,0.65023,0.55973,0.65826,0.4653,0.97622,1.26349,1.40761,5.47781e-05,5.47781e-05,5.47781e-05
231,2920.2,0.41775,0.3995,0.9498,0.72519,0.5196,0.66673,0.47741,0.98822,1.28182,1.41301,5.24496e-05,5.24496e-05,5.24496e-05
232,2933.14,0.41414,0.39406,0.94836,0.57451,0.58665,0.65002,0.45917,0.98695,1.2978,1.40783,5.01211e-05,5.01211e-05,5.01211e-05
233,2945.59,0.44171,0.40351,0.9623,0.64132,0.54339,0.65826,0.47253,1.00168,1.27604,1.42479,4.77926e-05,4.77926e-05,4.77926e-05
234,2958.11,0.42552,0.3888,0.96352,0.56595,0.6336,0.66631,0.48009,0.99503,1.25418,1.41751,4.54642e-05,4.54642e-05,4.54642e-05
235,2971.09,0.42683,0.40454,0.96613,0.66909,0.6099,0.65645,0.47428,0.98489,1.22365,1.4067,4.31357e-05,4.31357e-05,4.31357e-05
236,2983.57,0.42025,0.38372,0.95253,0.61956,0.63772,0.64922,0.46543,0.98344,1.2352,1.40219,4.08072e-05,4.08072e-05,4.08072e-05
237,2996.05,0.41481,0.38937,0.94609,0.58849,0.6253,0.64556,0.46374,0.99943,1.23124,1.42183,3.84787e-05,3.84787e-05,3.84787e-05
238,3008.5,0.40956,0.3859,0.94208,0.5963,0.61875,0.64593,0.47344,0.97766,1.22533,1.40879,3.61502e-05,3.61502e-05,3.61502e-05
239,3020.97,0.41164,0.3657,0.93498,0.57342,0.61554,0.6505,0.46875,0.9857,1.2464,1.41451,3.38218e-05,3.38218e-05,3.38218e-05
240,3033.42,0.39661,0.36368,0.92775,0.67289,0.55518,0.65733,0.47119,0.98484,1.25066,1.41779,3.14933e-05,3.14933e-05,3.14933e-05
241,3047.96,0.28667,0.21324,0.83175,0.6207,0.63808,0.67866,0.48688,0.98146,1.22891,1.42269,2.91648e-05,2.91648e-05,2.91648e-05
242,3060.96,0.28417,0.21446,0.83812,0.59494,0.66244,0.67981,0.48682,0.98231,1.24141,1.42377,2.68363e-05,2.68363e-05,2.68363e-05
243,3073.93,0.28343,0.20585,0.83344,0.63824,0.57324,0.64776,0.46012,0.97405,1.24702,1.41258,2.45078e-05,2.45078e-05,2.45078e-05
244,3086.4,0.28859,0.212,0.83812,0.5234,0.66102,0.6411,0.44886,0.97964,1.26947,1.41054,2.21794e-05,2.21794e-05,2.21794e-05
245,3098.86,0.2948,0.21652,0.84166,0.57908,0.60079,0.63854,0.4534,0.98504,1.26855,1.41423,1.98509e-05,1.98509e-05,1.98509e-05
246,3111.22,0.31129,0.23926,0.8619,0.54364,0.63949,0.63871,0.45613,0.98359,1.24353,1.40879,1.75224e-05,1.75224e-05,1.75224e-05
247,3124.41,0.26861,0.20183,0.83033,0.53594,0.65179,0.63567,0.44963,0.98039,1.23661,1.40919,1.51939e-05,1.51939e-05,1.51939e-05
248,3136.93,0.26658,0.20786,0.82971,0.60067,0.60407,0.64736,0.45809,0.98333,1.23775,1.41232,1.28654e-05,1.28654e-05,1.28654e-05
249,3149.39,0.26937,0.20135,0.82832,0.61216,0.59548,0.64519,0.45754,0.97624,1.23636,1.4075,1.0537e-05,1.0537e-05,1.0537e-05
250,3161.85,0.2717,0.19905,0.82946,0.64328,0.58521,0.6443,0.4601,0.98425,1.23884,1.41331,8.20848e-06,8.20848e-06,8.20848e-06
